hotel_id,longitude,latitude
2649855,103.978778,22.481591
2649858,106.667302,10.75977
2649931,105.868428,21.003137
2652222,108.263076,16.012553
2653828,103.848316,22.336923
2653836,108.215175,16.086021
2654666,108.360935,15.892531
2654675,106.693098,10.727405
2654848,106.80508,20.679948
2662781,108.245528,16.077543
2664478,108.426146,11.952027
2666050,107.127313,10.374338
2669821,105.964317,20.265791
2670223,103.922401,22.294901
2670923,105.820247,21.023357
2671030,108.246736,16.049577
2672182,107.595322,16.477659
2674014,109.195615,12.235151
2674772,105.810051,21.027941
2675933,105.851067,21.01259
2676000,106.696439,10.774528
2676079,106.019935,21.144745
2679916,104.172661,21.76738
2690961,105.928081,20.218197
2690964,107.062494,10.364925
2690967,107.390156,10.475912
2690971,109.203617,12.284544
2690987,107.085225,10.337265
2691005,107.083129,10.333591
2727964,106.70895,10.791237
2727993,109.194177,12.237458
2733456,108.335011,15.913956
2733498,109.196487,12.228157
2735276,107.234271,10.386634
2735338,105.854939,21.032213
2735347,105.851545,21.03579
2736432,109.189583,12.25039
2737549,108.335838,15.91534
2796636,107.052528,20.72459
2801837,106.695149,10.771704
2802499,108.275977,15.978573
2802520,108.242644,16.055077
2802527,108.242165,16.055056
2802528,108.433272,11.925082
2806286,105.855933,21.030844
2806588,103.939481,10.258806
2806606,108.326074,15.873803
2806676,108.242755,16.069914
2811560,105.895321,18.337171
2813839,106.832321,10.94849
2816218,106.691626,10.771948
2816914,108.346232,15.879296
2816980,107.089149,10.338684
2817147,109.172163,12.18199
2817185,106.662167,10.803683
2817270,103.852856,10.376764
2817614,108.292859,15.957616
2817779,105.801092,21.037733
2818183,107.064288,10.352606
2818283,109.200427,12.225992
2818284,107.065435,10.352655
2818292,105.806126,21.033698
2818367,107.065478,10.352739
2822249,107.065543,10.352929
2822302,104.071457,10.21924
2822639,105.809399,21.02349
2826635,106.660469,10.80278
2826680,108.27684,15.979164
2827311,108.280922,15.975402
2827360,105.790848,21.04373
2827399,108.280857,15.975444
2827404,108.249831,16.039429
2827407,108.2809,15.975474
2837269,106.705408,10.797231
2837457,106.994176,20.959536
2838369,106.741023,10.802647
2838412,106.742361,10.802953
2838415,106.742562,10.802988
2838426,106.742562,10.802988
2838433,106.691253,10.766511
2843177,105.934384,20.217014
2846346,106.692241,10.78234
2846427,105.804392,21.023659
2846430,105.804381,21.023669
2846431,105.804402,21.023619
2846438,105.804402,21.023669
2848829,105.850723,21.01362
2849135,105.85572,21.031271
2849222,103.843245,22.3322
2849230,108.321833,15.88121
2864842,105.631401,10.46114
2874955,108.344749,15.909396
2908697,105.897099,20.993202
2908776,106.697173,10.768722
2908840,105.972807,20.247165
2911585,103.843783,22.332459
2911637,107.594717,16.469166
2911802,108.221397,16.08247
2911844,109.202418,12.27371
2911848,107.051699,20.726114
2912217,105.847687,21.023041
2913595,108.440202,11.946158
2914055,105.921314,20.266163
2914751,103.848709,22.337021
2915548,105.853027,21.034779
2915599,106.694207,10.765997
2915722,108.233027,16.051966
2916369,108.279839,15.97624
2916453,107.113968,10.37765
2916819,108.989548,11.57476
2917405,106.695773,10.790157
2917468,108.350153,15.887723
2917479,107.02213,20.956019
2919224,105.801005,21.014442
2960077,106.693049,10.767631
2960745,106.98012,20.92172
2962032,109.230291,13.686916
2962050,108.33226,15.872609
2962064,108.340639,15.873063
2962251,106.688495,10.7786
2962707,106.73284,10.801523
2963447,108.315431,15.890212
2966177,108.24646,16.087879
2966712,108.438362,11.94418
2968463,106.681409,10.800005
2968865,105.782883,10.045008
2969783,109.212799,13.74881
2980569,106.699625,10.777086
2982878,107.577819,16.445283
2983121,105.83844,21.011999
2985048,106.689195,10.778258
2985061,107.595288,16.469098
2985088,109.202367,12.284664
2985143,105.865658,21.01428
2985282,108.219457,16.065187
2987042,107.596512,16.47024
2987297,108.280901,15.97542
2989877,107.259033,10.386635
2989908,107.577959,16.445297
2991222,105.971359,9.57926
2992425,103.840759,22.33383
2996163,106.676369,10.79491
2996940,105.848084,21.030209
2996996,105.848084,21.030209
3001017,106.202427,21.266175
3001601,106.708011,10.73197
3002180,108.28213,15.979244
3002196,108.220841,16.060764
3002362,106.701161,10.720325
3003849,108.187341,10.944372
3004019,103.96846,10.187
3004083,107.580597,16.4354
3004682,108.426689,11.9318
3004834,106.69619,10.77199
3005081,105.842903,21.028379
3005342,106.991127,20.921181
3005818,108.217239,16.0679
3006481,105.804588,21.014721
3006551,105.850029,21.031151
3007755,106.704247,20.8319
3007889,108.346992,15.87648
3008198,103.96788,10.2065
3008407,106.718709,10.795414
3008414,106.723894,10.792059
3008438,108.344162,15.871677
3008445,106.72199,10.794751
3008663,106.697361,10.792897
3008694,108.063487,12.698936
3008712,106.691031,10.769414
3008731,106.691031,10.769414
3008746,107.28821,10.418873
3008830,106.691031,10.769414
3008833,106.691031,10.769414
3008847,106.691031,10.769414
3012389,106.702987,10.766083
3014193,105.834986,21.029514
3014208,106.691031,10.769414
3014257,105.844201,21.042807
3014270,107.098322,10.353696
3016453,107.089031,10.341206
3034196,106.705597,10.727268
3034326,108.236024,16.070114
3034341,105.848093,21.03017
3036220,105.867099,21.045106
3036298,109.194413,12.238318
3036309,107.094925,10.346168
3036329,106.671499,10.79553
3036474,108.260714,16.018668
3039122,105.860751,21.009057
3054627,106.741683,10.802711
3064813,108.435201,11.940355
3064861,106.063279,21.211006
3097464,108.280901,15.97542
3101999,106.672663,10.809343
3111978,106.719674,10.794634
3117237,106.332069,10.31043
3121405,106.702385,10.7919
3121696,108.200272,10.94929
3121949,106.691404,10.776042
3121962,108.007542,13.985277
3121992,108.245764,16.055474
3122052,108.246345,16.053702
3143234,105.81465,21.035212
3149634,106.691531,10.755514
3149638,106.704357,10.777587
3150529,106.704539,10.780674
3155614,106.691934,10.770158
3155679,106.693297,10.772052
3157091,106.693297,10.772052
3173066,105.937494,20.216566
3213373,106.689974,10.754203
3220436,108.222261,16.047699
3238115,105.921515,20.265549
3284601,106.686082,10.774071
3339275,106.701263,10.7484
3340904,109.216921,13.754952
3343354,105.844366,21.030112
3355261,108.319344,15.89137
3355835,108.246399,16.050636
3355899,108.43284,11.949117
3356054,108.247803,16.049443
3356226,108.21044,16.052421
3358898,103.970056,10.189859
3358906,108.340023,15.914162
3358966,108.334254,15.903998
3359006,109.039599,11.589995
3359522,105.714506,21.322537
3359525,107.701387,16.299384
3359827,105.009712,22.84878
3360396,106.671204,10.75911
3361200,108.237283,16.070138
3361202,106.061647,21.171866
3361309,108.430918,11.933483
3361439,108.237558,16.061801
3362751,108.245449,16.077604
3364374,108.43589,11.93823
3365213,106.740965,10.802282
3365617,109.197852,12.365912
3367361,109.193329,12.23885
3368028,108.244244,16.05463
3377862,108.428297,11.93719
3380395,106.74789,10.800975
3380900,106.703827,10.779024
3419755,106.721329,10.792707
3424024,105.819364,21.060646
3461252,107.089094,10.351877
3463887,105.848184,21.040248
3471357,108.224439,16.097985
3476817,106.718709,10.795414
3478345,108.133265,10.935099
3514989,106.901993,20.807159
3517512,106.72199,10.794751
3518431,106.72199,10.794751
3530522,105.800223,21.01434
3544893,103.940215,10.268614
3544941,106.689392,10.778795
3548551,106.692264,10.793684
3551985,106.700882,10.774606
3551999,108.343204,15.876231
3552431,105.855572,21.031269
3555199,108.224798,16.066743
3577744,106.686109,10.760823
3578216,105.808884,21.035379
3579130,106.719745,10.793099
3579142,107.089278,10.341164
3580142,107.086209,10.337897
3582444,108.238611,16.071744
3582705,105.852905,21.035339
3582727,103.840863,22.333654
3582770,106.74137,10.802167
3584959,106.702682,10.78903
3587307,106.699218,10.762064
3588827,108.200218,16.065781
3589942,106.699345,10.761982
3590261,108.327116,15.896085
3590404,109.196155,12.238055
3590462,106.708885,10.730219
3591395,106.724213,10.796784
3592908,108.006111,13.97625
3593255,104.987177,22.819865
3600096,107.09764,10.348443
3604202,109.241293,13.95518
3606056,108.223808,16.066733
3611389,108.223802,16.079207
3613486,109.197227,12.228418
3613530,108.280901,15.97542
3613587,105.85838,21.02648
3614114,108.352522,15.888302
3622429,106.698952,10.76235
3622473,108.359444,15.88265
3624072,108.332397,15.87373
3624884,106.72126,10.794708
3625147,105.933952,20.238925
3625212,104.052094,10.190713
3625651,106.70311,10.765739
3628361,105.637097,21.451887
3628539,108.435906,11.941069
3628859,106.318324,10.237475
3629683,105.934048,20.218095
3629832,108.451326,11.977852
3630134,108.343448,15.88574
3635422,106.642377,10.80102
3635424,105.890758,21.428502
3644280,106.740912,10.802683
3645953,105.806043,21.037127
3645976,103.841703,22.332705
3646022,108.248234,10.953733
3646037,108.440788,11.935778
3646952,108.219961,16.080156
3646953,103.851971,22.338464
3646996,107.577664,16.44511
3647125,107.099489,10.353914
3647146,103.931715,10.264402
3648660,103.983512,10.112443
3649175,105.681541,22.9508
3651198,105.869483,20.993692
3651314,105.866159,21.045802
3651506,107.084836,10.334213
3651536,105.928956,20.215162
3651565,105.820118,21.011014
3659516,106.724584,10.793429
3663613,106.693828,10.755155
3664358,108.326221,15.883511
3670133,106.690079,10.776035
3672376,106.733309,10.8093
3674159,106.733309,10.8093
3693519,108.446831,11.95417
3694342,108.482651,11.984668
3694871,107.753174,10.6829
3694954,106.741181,10.802446
3696017,106.666052,10.769212
3719666,107.56665,16.469629
3732227,104.057318,10.204765
3745558,108.244486,16.078875
3746953,108.221236,16.124399
3756447,105.84825,21.030324
3758962,106.693828,10.755155
3759864,106.097615,11.315588
3760088,106.693828,10.755155
3800665,108.438789,11.9384
3812224,108.223711,16.039132
3821319,105.718412,21.336153
3848731,107.21828,10.437507
3849402,105.755618,20.942683
3849472,108.993401,11.577156
3849512,106.689295,10.780002
3849840,108.247068,10.953706
3857460,105.869797,20.992339
3897787,105.838523,21.012277
4006414,107.01819,20.958381
4034685,106.62216,17.474933
4034720,108.324943,15.880124
4034721,106.675346,10.7891
4034722,108.244082,16.056252
4041342,103.841856,22.331598
4045629,107.087527,10.330646
4046106,105.848017,21.028606
4063206,108.342735,15.872725
4063228,103.843711,22.338628
4063243,108.24677,16.053337
4063261,106.661502,10.754496
4063436,108.434346,11.942412
4063761,106.678501,20.919126
4065689,105.951958,20.241659
4065709,108.435829,11.93796
4066540,106.752017,10.782072
4066718,107.07412,10.364645
4067431,103.982819,10.130796
4067532,107.08596,10.33762
4070083,109.230278,13.6851
4070325,107.588387,16.461399
4070630,108.44399,11.928945
4079769,105.838665,21.012271
4083846,108.44584,11.964811
4088445,105.838536,21.012315
4093441,106.701704,10.745177
4095335,109.196065,12.237924
4095593,107.08598,10.337722
4097683,109.196145,12.237845
4116746,106.678875,10.759376
4120263,107.086231,10.336873
4120389,108.432628,11.943415
4120516,106.69895,10.76239
4121774,108.245974,16.050538
4121798,106.732766,10.791921
4121839,105.589737,21.304781
4121882,106.694321,10.805733
4122239,106.69213,10.770103
4122976,106.720854,10.7973
4123810,109.200141,12.226982
4123820,105.84701,21.03569
4123954,103.853131,10.37638
4124037,106.693109,10.770727
4124059,106.20546,21.268958
4124075,108.195087,16.066145
4124140,107.398177,10.471727
4128513,108.276538,15.980738
4129559,106.679553,10.787367
4130057,106.718773,20.84984
4130597,108.247394,16.053984
4131664,106.691459,10.771249
4132064,106.662081,10.753088
4132530,106.662081,10.753088
4135029,106.69664,10.77286
4135276,104.989644,22.823508
4135372,103.84176,22.333852
4135373,109.201884,12.274395
4135628,108.348552,15.890322
4136459,106.705551,10.793113
4137531,108.242988,16.072171
4137559,105.921023,20.265404
4137594,106.699468,10.761729
4137605,107.00668,20.958492
4137651,106.699293,10.761951
4137665,105.854939,21.032213
4137700,109.197969,12.236053
4137889,107.097982,10.361622
4137965,108.336038,15.915562
4137967,106.698857,10.763598
4138175,106.698661,10.76297
4138431,105.937278,20.214123
4138456,109.195478,12.236823
4138531,105.845511,21.035323
4138625,105.853019,21.032477
4138663,105.852811,21.032231
4138669,108.378964,15.887538
4138673,105.852811,21.032231
4138695,109.196181,12.230897
4138777,105.856602,21.018959
4138846,103.839142,22.336262
4138916,107.385074,16.495002
4139034,109.196165,12.233761
4139035,106.719256,10.795478
4139068,106.722897,10.797868
4139218,108.242219,16.073677
4144456,107.086088,10.337144
4144565,108.364723,15.878657
4168098,107.061301,10.35579
4168323,105.812477,21.031873
4195378,105.720123,18.80757
4200344,108.551224,15.58717
4200628,105.938393,20.21397
4205039,106.692111,10.790725
4213312,108.244262,16.068228
4216771,109.305054,13.10276
4217092,109.200813,12.27116
4217556,108.434502,11.943
4218108,105.854696,21.032188
4218676,105.912514,20.53878
4219392,106.698639,10.76273
4220448,108.363159,15.89615
4233271,104.993736,22.839418
4250016,109.202118,12.27443
4266754,106.665581,10.809585
4277011,106.698804,10.762359
4286189,107.127495,10.37474
4301118,105.84825,21.030324
4301134,106.69666,10.773547
4301151,106.751852,10.797944
4335359,108.282273,15.974631
4358471,105.84825,21.030324
4358488,105.84825,21.030324
4359457,106.69105,10.76219
4362502,105.78729,21.032648
4363603,108.348616,15.907941
4364336,109.211247,13.745153
4366099,106.12574,11.30379
4366993,105.847183,21.03581
4367149,109.202669,12.220188
4367154,106.700986,10.743221
4367163,106.700986,10.743221
4367174,108.245512,16.084022
4367202,106.700986,10.743221
4369861,108.319017,15.875217
4382437,106.719256,10.795478
4382445,106.719256,10.795478
4383371,107.096421,10.34588
4387056,106.813642,20.818042
4387207,108.270875,15.989936
4389275,106.671801,10.813024
4389436,109.203156,12.272805
4389527,105.848169,21.028765
4403397,105.84754,21.021943
4404901,108.247431,16.053742
4408121,108.240637,16.075452
4408195,106.683069,10.785143
4408235,103.89116,22.301804
4408424,106.709945,10.732421
4409574,108.339073,15.87949
4410016,108.250916,16.036856
4410136,108.473361,11.922321
4410268,107.272819,10.400133
4410325,103.970811,10.173313
4410465,105.934735,20.247086
4415607,106.717493,10.792804
4415623,105.772459,21.01165
4415702,109.222803,13.76524
4415704,103.911704,22.296852
4415716,105.821441,21.032428
4415805,105.84825,21.030324
4415952,105.868109,20.992715
4422259,108.356308,15.90099
4423065,107.062741,10.367555
4424222,106.679288,10.786962
4424380,106.682495,10.787181
4433299,108.244598,16.05471
4435306,108.357597,15.89951
4435780,108.279187,15.977194
4435798,108.243307,16.04868
4435817,108.183339,10.938053
4435839,105.852687,21.020809
4435996,106.671697,10.80947
4436018,106.732741,10.80288
4436278,103.943978,10.256322
4436903,106.693082,10.76851
4436917,106.742587,10.80262
4437000,106.725459,10.728379
4437138,105.853357,20.280232
4437488,106.327242,20.442321
4452249,108.252788,16.037187
4452251,108.338132,15.90126
4452634,107.085951,10.337611
4453830,107.085869,10.334368
4454366,106.700691,10.74138
4456294,105.846712,21.030992
4456320,106.716613,10.730557
4456427,109.321366,13.096447
4457090,108.245904,10.954359
4458897,108.338475,15.88155
4459082,108.280901,15.97542
4459682,108.265451,16.006117
4459783,109.193408,12.243229
4460725,106.316948,17.610741
4462454,103.961429,10.204955
4462600,108.31774,15.895
4464679,108.270875,15.989936
4466326,108.246773,16.05332
4466751,108.337519,15.912597
4467554,108.235212,16.069008
4467558,106.703095,10.766649
4467671,107.086209,10.336725
4496596,103.940639,10.261855
4497534,103.887287,22.303005
4500991,106.291573,17.599156
4517528,105.82138,21.032797
4517809,105.82138,21.032797
4518431,104.05185,10.005315
4518434,106.687793,20.851027
4536632,105.779167,21.020669
4540625,105.921871,20.218812
4544068,109.202243,12.273859
4572504,105.938362,20.21538
4572931,105.733078,21.00326
4576032,105.839909,21.02936
4576149,105.82138,21.032797
4576607,105.82138,21.032797
4576882,105.82138,21.032797
4577241,105.82138,21.032797
4577375,105.82138,21.032797
4577816,105.82138,21.032797
4591161,105.852837,21.034749
4591230,106.702961,10.766101
4591235,106.702961,10.766101
4591238,106.702961,10.766101
4591315,106.692344,10.766769
4592064,105.857194,21.017461
4592072,106.989487,20.921038
4592200,105.852224,21.02074
4592871,108.434518,11.950879
4593036,108.335824,15.915098
4593719,108.419341,15.793689
4593775,103.840406,22.332914
4593784,105.073643,20.752286
4593793,107.088182,10.329844
4593811,105.781155,21.216724
4594868,108.246994,16.051443
4594878,107.061576,20.960721
4594934,108.439533,11.948241
4595720,106.707816,10.762273
4600170,106.756627,10.776745
4600502,106.704633,10.730321
4600508,106.696384,10.760221
4601985,108.321472,15.876211
4605213,108.237793,16.071218000000002
4607040,105.784162,21.028941
4607373,106.700614,10.769385
4607562,103.98402,10.289879
4611190,108.434077,11.949886
4621458,106.696337,10.782418
4626181,105.809333,21.037808
4626269,106.690638,10.768966
4628605,108.331482,15.889512
4629153,107.085215,10.332251
4629173,108.280622,15.973738
4629177,108.441115,11.948537
4629184,109.193961,12.241125
4629210,106.732156,10.814549
4629239,109.201927,12.274448
4629244,109.201884,12.274395
4629253,109.201941,12.274366
4629293,106.698661,10.76297
4631617,108.344994,15.90767
4632816,106.702961,10.766101
4634474,105.843935,21.040747
4634478,105.844053,21.040708
4635653,109.196459,12.236525
4635665,109.190777,12.265567
4635784,103.843655,22.337841
4635931,108.216003,16.060423
4638419,105.865851,20.989188
4638424,105.732132,21.00412
4640982,108.280509,15.97416
4641269,108.21932,16.079759
4641301,104.013083,10.04281
4641314,106.688483,10.763139
4641325,109.201834,12.274365
4641333,108.280509,15.97416
4641542,106.688474,10.763215
4641615,106.68837,10.762759
4641633,106.688566,10.763013
4641650,106.688566,10.763013
4641706,106.688566,10.763013
4641707,106.688566,10.763013
4642162,105.988968,10.7102
4643537,106.688511,10.762045
4643545,105.848159,21.037463
4643657,108.344543,15.910178
4643699,105.812601,21.052469
4643728,108.242139,16.073101
4643757,105.7809,21.193082
4643805,108.280509,15.97416
4644214,106.696384,10.760221
4645039,109.201813,12.274397
4645125,108.280509,15.97416
4645154,108.280509,15.97416
4645688,108.280509,15.97416
4645695,108.280509,15.97416
4645696,108.280509,15.97416
4645699,108.280509,15.97416
4645712,108.354866,15.881546
4645718,108.280509,15.97416
4646439,108.250919,16.042385
4646444,108.283857,15.970435
4646445,108.281174,15.974723
4646447,108.280509,15.97416
4646449,108.281797,15.975231
4646483,108.280509,15.97416
4647913,107.081079,20.975385
4647933,107.07349,20.948277
4655654,105.848417,21.030836
4655947,108.280509,15.97416
4655952,107.59706,16.469200999999998
4655968,108.280509,15.97416
4655972,108.280509,15.97416
4655974,107.077072,10.348334
4655976,108.280509,15.97416
4655979,108.280509,15.97416
4655981,108.280509,15.97416
4655985,108.280509,15.97416
4656168,108.243656,16.076161
4656356,106.695319,10.764688
4656401,107.580542,16.434308
4656476,106.698487,10.762562
4656539,106.647586,10.797195
4656840,107.127416,10.37462
4656903,107.255458,10.932897
4656907,109.31676,13.099277
4656943,103.966756,10.202235
4659590,106.683474,20.861639
4662328,108.340269,15.88201
4663905,105.853813,21.03311
4665294,109.202192,12.274447
4665678,109.202178,12.274409
4665686,109.202264,12.274356
4665728,106.731149,10.807088
4711792,106.734101,10.80923
4771386,108.454712,11.94967
4781183,106.64798,10.79898
4784694,106.688224,10.767769
4785025,106.983249,20.91819
4813072,106.698661,10.76297
4813187,107.127435,10.374505
4813211,105.817457,21.019556
4813651,106.692698,10.766833
4819844,108.367057,15.870277
4836268,108.242659,16.065981
4836290,108.241038,16.056219
4836345,107.025247,20.951229
4836472,105.93476,20.214835
4840629,109.220603,13.767293
4841091,106.669269,10.808712
4842395,108.244144,16.054861
4842456,109.194888,12.247677
4842528,108.435566,11.941341
4843357,108.247872,16.049358
4843362,106.709827,10.785552
4846261,105.847338,21.034529
4846574,109.106905,15.375219
4847596,106.686574,10.78989
4847887,103.839195,22.335191
4847915,106.690622,10.824924
4847924,107.076059,10.340451
4848076,109.185682,12.24169
4848153,105.848218,21.030281
4848244,106.584163,17.51284
4848611,105.356419,21.086502
4848640,106.989168,20.921495
4848642,109.222823,13.768494
4848799,106.70028,10.785365
4849072,106.724628,10.793413
4849231,106.699749,10.769208
4849401,106.671082,10.80984
4850819,106.708901,10.733387
4850868,106.698661,10.76297
4850899,106.695839,10.76142
4850952,105.850058,21.030852
4853780,107.599854,16.472759
4854889,105.916344,20.21776
4856390,106.707605,10.762402
4857798,106.70568,10.727359
4857996,109.305438,13.103001
4858007,103.84276,22.335809
4858029,108.242887,16.071659
4859821,108.230098,16.064698
4859846,107.520352,10.517161
4859870,106.64957,10.98091
4860005,108.44337,11.937593
4860130,105.816532,21.001381
4860574,107.085654,10.337645
4860851,106.690564,10.77112
4861650,109.196925,12.236179
4861654,108.156891,10.938989
4861669,108.249982,16.038941
4861672,109.200341,12.27649
4861708,108.247438,16.050651
4861944,106.680935,10.760386
4861945,106.698627,10.762268
4864211,107.123466,10.37414
4878545,108.425316,11.942656
4878621,105.803453,20.997421
4878678,105.814509,21.046715
4878888,106.309566,17.610209
4878898,106.697453,10.787359
4878910,106.981911,20.92545
4878919,108.42983,11.955264
4878941,109.200545,12.278534
4878988,108.246623,16.063858
4879147,106.69677,10.760854
4879167,106.724195,10.771496
4879204,108.220305,16.080292
4879486,107.596931,16.468505
4883053,109.195548,12.234324
4891231,108.247449,16.048484
4891301,106.698661,10.76297
4891349,105.867552,20.990737
4897816,106.741441,10.802762
4897828,106.741441,10.802762
4897975,107.095435,10.346116
4898188,107.083114,10.333609
4898241,109.213747,12.203284
4898357,108.362915,15.875408
4898575,106.703489,10.767186
4898577,107.08679,10.329884
4898956,108.280919,15.974982
4899133,109.194692,12.242257
4899147,104.01515,10.018341
4899150,107.095698,10.346292
4899160,103.839183,22.335827
4899168,109.196111,12.23446
4899422,108.323772,15.874678
4899476,105.848427,21.029021
4907760,106.693828,10.755155
4907865,103.844656,22.341075
4907920,103.842554,22.337023
4910572,106.698661,10.76297
4910906,107.077106,10.350301
4911184,108.245652,16.058114
4911230,105.844578,21.03184
4911289,105.816505,21.029394
4911356,105.853978,21.033774
4911388,107.084753,10.349506
4911411,106.694735,10.7906
4911896,106.741441,10.802762
4912096,107.522958,20.883664
4913147,106.598437,17.527941
4913327,108.001699,14.349931
4913329,108.003122,14.346374
4913590,106.688104,10.766569
4913623,105.854,21.033634
4913663,106.690761,10.798444
4914022,108.242156,16.071005
4914609,105.857491,21.027362
4915103,104.694807,20.816613
4915152,107.595796,16.471962
4915233,108.245544,16.055968
4915487,108.319275,15.878429
4915489,108.19399,16.069413
4915850,109.201712,12.274316
4916071,105.848448,21.030939
4916442,108.246011,16.048515
4916609,105.867718,20.994544
4917124,106.72199,10.794751
4917138,106.719594,10.795161
4917141,106.72199,10.794751
4917153,106.723836,10.792146
4917160,106.722715,10.793428
4917166,106.723836,10.792146
4917193,106.723836,10.792146
4917205,106.723836,10.792146
4917208,106.723836,10.792146
4917260,106.701277,10.764308
4917359,106.686425,10.768219
4917378,108.321821,15.887056
4917761,107.719617,10.636925
4917794,108.111688,10.947555
4917797,108.111729,10.94757
4919208,107.405968,10.51039
4920205,108.36264,15.87937
4922925,109.196962,12.236251
4922962,107.085442,10.338018
4923116,107.436522,10.471305
4928061,106.300453,17.60656
4930589,108.245338,16.05055
4930624,108.433868,11.94114
4933714,108.054798,12.685475
4933756,108.249982,16.038941
4934075,105.846904,21.034369
4934092,105.954989,21.125958
4934093,106.061125,21.171946
4934119,108.32786,15.875219
4934167,106.696161,10.772973
4934189,105.856068,21.030566
4934809,105.826298,21.561608
4934813,103.971176,10.201914
4934827,105.025238,10.494877
4934834,105.801773,19.80635
4934892,109.224906,13.764491
4935001,106.691676,10.77065
4935026,108.329288,15.890802
4935154,106.698661,10.76297
4935328,106.698707,10.76273
4937264,108.435309,11.940628
4937400,103.969756,22.494008
4937428,106.698661,10.76297
4937429,107.088056,10.332547
4937436,106.698661,10.76297
4937439,106.698661,10.76297
4937446,106.698661,10.76297
4937615,106.690226,10.778308
4937642,107.574284,16.466383
4938060,108.25,16.03895
4939107,108.228993,16.080388
4939183,107.024388,20.952322
4939184,106.705722,10.780025
4939598,106.610636,17.509862
4939616,104.936611,22.8435
4942405,106.614676,10.748387
4942490,108.441427,11.946117
4942558,106.695983,10.766558
4942624,108.434,11.942225
4942631,105.825204,21.567156
4942635,108.445396,11.932524
4942658,108.242256,16.069372
4942671,108.33561,15.91361
4943049,108.111703,10.947539
4943169,106.924066,10.410065
4943415,105.936484,19.846972
4943447,108.24561,16.036596
4943448,108.24561,16.036596
4943456,106.751325,10.79816
4943496,106.70877,10.733403
4944240,105.846457,21.031083
4944293,106.699229,10.762103
4944297,106.698661,10.76297
4944304,107.086983,10.329773
4944384,108.24561,16.036596
4944447,103.877889,22.311788
4944818,106.715725,10.733722
4944904,108.784264,15.130334
4947059,103.968033,10.184068
4947099,108.444333,11.93736
4947113,105.866045,20.991917
4947165,109.201707,12.27433
4947176,109.199762,12.276431
4947180,109.199762,12.276431
4947606,108.280901,15.97542
4947687,107.08949,10.338904
4947690,108.22914,16.070804
4947724,105.852003,21.016789
4947726,106.69677,10.760854
4948052,108.180299,10.94311
4948074,106.694394,10.784309
4948096,108.242782,16.066341
4948102,105.841092,21.044837
4948173,105.841092,21.044837
4948178,105.841092,21.044837
4949430,108.334726,15.877825
4949459,105.674867,18.685704
4949480,109.199762,12.276431
4949489,109.199762,12.276431
4949493,109.199762,12.276431
4949499,109.199762,12.276431
4949502,109.199762,12.276431
4949589,105.830983,21.036883
4949617,106.690722,10.765396
4949930,107.073776,20.94743
4950084,105.778061,21.017835
4950143,108.325325,15.874397
4950161,108.300846,15.880472
4950177,108.276443,15.979181
4950198,107.09483,10.352435
4950330,105.841092,21.044837
4950341,105.841092,21.044837
4950509,108.188339,16.073003
4952501,109.2,12.276243
4952811,109.205614,12.289984
4953202,109.205614,12.289984
4953974,109.214701,13.79008
4955344,108.334755,15.915782
4955595,108.27829,15.973111
4955596,106.762047,20.799127
4956639,107.010654,20.957753
4958920,108.244338,16.06555
4959573,106.629664,10.823099
4960051,107.580542,16.434308
4960069,107.580542,16.434308
4960221,107.580542,16.434308
4960223,107.580542,16.434308
4960231,107.580542,16.434308
4960236,105.911551,20.260184
4960242,107.580542,16.434308
4960244,107.580542,16.434308
4960301,108.41478,11.894851
4960343,105.852003,21.016789
4961285,106.668232,10.806172
4961316,106.694498,10.767733
4962421,105.814816,21.002093
4962539,105.857974,21.026067
4962601,105.806744,21.041354
4964797,107.592138,16.458118
4965167,108.334845,15.915804
4965223,109.201712,12.274335
4965413,108.432189,11.92948
4965524,108.245845,16.095993
4965532,108.248251,16.052206
4965552,108.243667,16.075095
4965567,108.243332,16.076968
4965717,105.821471,21.028478
4968765,108.334116,15.874288
4968811,103.967443,10.181074
4968928,108.239915,16.072444
4970421,105.80647,21.011699
4970618,109.197041,12.236167
4970627,105.824633,21.066251
4971063,106.709827,10.785552
4971375,107.245982,10.381939
4971479,109.201712,12.274335
4972035,105.913396,20.21275
4972233,109.189732,12.258752
4972256,109.219077,13.761514
4972275,106.690958,10.772371
4972289,108.305653,15.879625
4972766,108.247437,16.053757
4972782,109.204107,12.219596
4972826,107.028809,20.943164
4972943,109.196538,12.233769
4973234,105.930068,20.208562
4973250,107.005537,20.958477
4973391,105.777665,21.019517
4973394,105.847578,21.035634
4973584,106.72197,20.831804
4973634,107.997142,13.977751
4973676,109.180221,11.810227
4973737,106.691163,10.733907
4973746,108.223847,16.073222
4973813,109.194521,12.24197
4973904,109.199319,12.227302
4974064,108.245428,16.077668
4974119,108.238944,16.063371
4974146,108.18491,16.073716
4974162,106.989718,20.918544
4974376,105.213612,20.352917
4974436,108.245666,16.051631
4974456,105.848408,21.028597
4981274,105.846122,21.024462
4983744,106.699131,10.762236
4983750,106.699147,10.762238
4983759,106.699225,10.762064
4983821,108.24561,16.036596
4984277,108.24561,16.036596
4984299,105.871097,20.264562
4984754,108.451985,11.958915
4985056,109.220558,13.765696
4985277,107.024495,20.952492
4985621,104.484444,10.378725
4985670,106.713313,10.811272
4985691,105.856182,21.030346
4985702,108.241165,16.073643
4987992,105.87193,20.258192
